date,channel,spend,platform_revenue,report_ga_revenue
2025-12-13,Criteo,139605.68,4713620.0,315550.0
2025-12-13,Google Ads,3203539.16,1967977.95,1738100.0
2025-12-13,Kakao Moment,216831.0,1017660.0,2286390.0
2025-12-13,Meta,228413.92,16572690.0,3622160.0
2025-12-13,Naver Brand Search,273333.0,6169840.0,4855220.0
2025-12-13,Naver GFA,146168.18,3363960.0,0.0
2025-12-13,Naver Search & Shopping,983294.0,7232400.0,2308900.0
2025-12-14,Criteo,1905088.34,2171880.0,846730.0
2025-12-14,Google Ads,474542.88,2996632.25,464720.0
2025-12-14,Kakao Moment,218110.0,1561630.0,220860.0
2025-12-14,Meta,268466.24,13222100.0,924520.0
2025-12-14,Naver Brand Search,273333.0,13618920.0,7447400.0
2025-12-14,Naver GFA,145602.73,5164150.0,0.0
2025-12-14,Naver Search & Shopping,581287.0,6906540.0,654050.0
2025-12-15,Criteo,1819107.8,2323080.0,391770.0
2025-12-15,Google Ads,3641010.96,3510353.69,1102710.0
2025-12-15,Kakao Moment,217561.0,1016840.0,1046470.0
2025-12-15,Meta,261331.84,17390480.0,172600.0
2025-12-15,Naver Brand Search,273333.0,13610320.0,7168810.0
2025-12-15,Naver GFA,54654.55,2978850.0,0.0
2025-12-15,Naver Search & Shopping,745555.0,4803650.0,1018780.0
2025-12-15,Toss,17238.0,0.0,0.0
2025-12-16,Criteo,124625.22,2331720.0,292180.0
2025-12-16,Google Ads,2045798.48,2891704.92,578870.0
2025-12-16,Kakao Moment,218711.0,1255800.0,1495230.0
2025-12-16,Meta,259663.04,18505950.0,334440.0
2025-12-16,Naver Brand Search,273333.0,10563320.0,6755260.0
2025-12-16,Naver GFA,54699.09,2561870.0,0.0
2025-12-16,Naver Search & Shopping,629754.0,4143500.0,2218220.0
2025-12-16,Toss,157358.0,0.0,0.0
2025-12-17,Criteo,159277.29,2252310.0,246170.0
2025-12-17,Google Ads,1168715.44,2707754.18,749610.0
2025-12-17,Kakao Moment,217351.0,0.0,10000.0
2025-12-17,Meta,254172.8,23035320.0,1052410.0
2025-12-17,Naver Brand Search,273333.0,13833200.0,3352410.0
2025-12-17,Naver GFA,53370.91,3525510.0,0.0
2025-12-17,Naver Search & Shopping,689991.0,4951800.0,1001480.0
2025-12-17,Toss,158327.0,0.0,0.0
2025-12-18,Criteo,2908797.57,4179580.0,624200.0
2025-12-18,Google Ads,2869110.88,1823716.25,623610.0
2025-12-18,Kakao Moment,215261.0,761950.0,1128200.0
2025-12-18,Meta,259171.36,12963150.0,56650.0
2025-12-18,Naver Brand Search,273333.0,7814020.0,3372250.0
2025-12-18,Naver GFA,53010.91,2766020.0,0.0
2025-12-18,Naver Search & Shopping,715971.0,1896260.0,366380.0
2025-12-18,Toss,158055.0,0.0,0.0
2025-12-19,Criteo,150970.11,3860710.0,200040.0
2025-12-19,Google Ads,320417.0,2244667.27,1617360.0
2025-12-19,Kakao Moment,272872.0,1124210.0,455570.0
2025-12-19,Meta,249173.12,10149270.0,641360.0
2025-12-19,Naver Brand Search,273333.0,6009550.0,5782630.0
2025-12-19,Naver GFA,52399.09,2758820.0,0.0
2025-12-19,Naver Search & Shopping,646853.0,3930480.0,3141240.0
2025-12-19,Toss,159237.0,0.0,0.0
2025-12-20,Criteo,1795682.72,2522420.0,291050.0
2025-12-20,Google Ads,1713197.08,4186207.32,3166640.0
2025-12-20,Kakao Moment,272725.0,362800.0,972940.0
2025-12-20,Meta,250134.08,10287310.0,1312520.0
2025-12-20,Naver Brand Search,273333.0,6446660.0,5653570.0
2025-12-20,Naver GFA,55235.45,3434090.0,0.0
2025-12-20,Naver Search & Shopping,752288.0,2797260.0,354370.0
2025-12-20,Toss,159144.0,0.0,239160.0
2025-12-21,Criteo,159549.02,2845550.0,111080.0
2025-12-21,Google Ads,425847.52,1183734.52,598850.0
2025-12-21,Kakao Moment,243844.0,1175690.0,939290.0
2025-12-21,Meta,282716.0,15863230.0,550080.0
2025-12-21,Naver Brand Search,273333.0,10269970.0,5348590.0
2025-12-21,Naver GFA,53294.55,5561640.0,0.0
2025-12-21,Naver Search & Shopping,778026.0,1253120.0,64600.0
2025-12-21,Toss,159100.0,0.0,0.0
2025-12-22,Criteo,159669.47,1609530.0,90300.0
2025-12-22,Google Ads,2984724.72,1656058.96,341260.0
2025-12-22,Kakao Moment,182547.0,1836470.0,1103640.0
2025-12-22,Meta,270394.88,12613640.0,692020.0
2025-12-22,Naver Brand Search,273333.0,9050260.0,4117710.0
2025-12-22,Naver GFA,51651.82,4102630.0,0.0
2025-12-22,Naver Search & Shopping,687188.0,2639180.0,455200.0
2025-12-23,Criteo,107590.02,3400280.0,194540.0
2025-12-23,Google Ads,930842.56,2194052.58,1322720.0
2025-12-23,Kakao Moment,1926664.0,2118980.0,1783060.0
2025-12-23,Meta,253190.56,10931520.0,101390.0
2025-12-23,Naver Brand Search,273333.0,17755710.0,5881290.0
2025-12-23,Naver GFA,51971.82,5559650.0,0.0
2025-12-23,Naver Search & Shopping,785578.0,3066650.0,643280.0
2025-12-24,Criteo,139461.4,1889400.0,396620.0
2025-12-24,Google Ads,299190.08,1985796.76,1231520.0
2025-12-24,Kakao Moment,227940.0,1661520.0,2370010.0
2025-12-24,Meta,232408.96,7073740.0,374170.0
2025-12-24,Naver Brand Search,273333.0,4814330.0,4623950.0
2025-12-24,Naver GFA,54546.36,2286520.0,0.0
2025-12-24,Naver Search & Shopping,546160.0,2515130.0,660550.0
2025-12-25,Criteo,86618.71,1005680.0,240510.0
2025-12-25,Google Ads,722129.84,2843539.88,492030.0
2025-12-25,Kakao Moment,226644.0,1041600.0,785850.0
2025-12-25,Meta,274387.68,8520200.0,184270.0
2025-12-25,Naver Brand Search,273333.0,6756310.0,2663750.0
2025-12-25,Naver GFA,52314.55,2760030.0,0.0
2025-12-25,Naver Search & Shopping,731149.0,2407880.0,135000.0
2025-12-26,Criteo,2812669.43,2578460.0,591440.0
2025-12-26,Google Ads,1684783.44,6054170.25,4533320.0
2025-12-26,Kakao Moment,163440.0,1749480.0,1602860.0
2025-12-26,Meta,261843.68,15285180.0,1620040.0
2025-12-26,Naver Brand Search,273333.0,7428080.0,6344880.0
2025-12-26,Naver GFA,52631.82,4077440.0,0.0
2025-12-26,Naver Search & Shopping,735734.0,1396620.0,289780.0
2025-12-27,Criteo,119110.69,1298980.0,474540.0
2025-12-27,Google Ads,2560479.68,2457847.2,1610640.0
2025-12-27,Kakao Moment,163074.0,598150.0,492150.0
2025-12-27,Meta,225660.96,8439570.0,779350.0
2025-12-27,Naver Brand Search,273333.0,4371910.0,3621830.01
2025-12-27,Naver GFA,51748.18,3229510.0,0.0
2025-12-27,Naver Search & Shopping,691219.0,1889120.0,560830.0
2025-12-28,Criteo,141499.34,1910310.0,307840.0
2025-12-28,Google Ads,284318.72,1336145.09,627850.0
2025-12-28,Kakao Moment,162694.0,342900.0,1069730.0
2025-12-28,Meta,276885.28,13010470.0,935000.0
2025-12-28,Naver Brand Search,273333.0,8784240.0,4598900.0
2025-12-28,Naver GFA,53281.82,5383200.0,0.0
2025-12-28,Naver Search & Shopping,708657.0,2393160.0,363550.0
2025-12-29,Criteo,1129827.97,2295970.0,174640.0
2025-12-29,Google Ads,228108.16,1738512.83,750130.0
2025-12-29,Kakao Moment,181940.0,1098360.0,399580.0
2025-12-29,Meta,247749.6,8552220.0,436790.0
2025-12-29,Naver Brand Search,273333.0,8310090.0,3716740.0
2025-12-29,Naver GFA,50937.27,2491380.0,0.0
2025-12-29,Naver Search & Shopping,606049.0,2965830.0,434800.0
2025-12-30,Criteo,677338.31,1769560.0,444790.0
2025-12-30,Google Ads,2094506.88,603306.36,397350.0
2025-12-30,Kakao Moment,181840.0,1039660.0,370150.0
2025-12-30,Meta,293398.6,8326400.0,600870.0
2025-12-30,Naver Brand Search,546000.0,7239120.0,5051430.0
2025-12-30,Naver GFA,54190.0,3710300.0,0.0
2025-12-30,Naver Search & Shopping,644850.0,3229790.0,767130.0
2025-12-31,Criteo,1075015.76,5320350.0,609780.0
2025-12-31,Google Ads,2347625.64,1395735.73,1640940.0
2025-12-31,Kakao Moment,181404.0,1471260.0,1605900.0
2025-12-31,Meta,256380.32,11200940.0,1277300.0
2025-12-31,Naver Brand Search,546000.0,6104360.0,5025090.0
2025-12-31,Naver GFA,54587.27,2074240.0,0.0
2025-12-31,Naver Search & Shopping,661671.0,2666890.0,683030.0
2026-01-01,Criteo,132205.73,2124830.0,936810.0
2026-01-01,Google Ads,105850.08,743074.61,716150.0
2026-01-01,Kakao Moment,38000.0,0.0,390780.0
2026-01-01,Meta,300936.16,13227360.0,983580.0
2026-01-01,Naver Brand Search,500000.0,7605150.0,7367710.0
2026-01-01,Naver GFA,43961.82,3812690.0,0.0
2026-01-01,Naver Search & Shopping,161911.0,2577010.0,1147940.0
2026-01-02,Criteo,145721.05,2339140.0,577600.0
2026-01-02,Google Ads,1279857.84,1019472.03,766220.0
2026-01-02,Kakao Moment,38000.0,0.0,862920.0
2026-01-02,Meta,150811.36,6554130.0,321800.0
2026-01-02,Naver Brand Search,500000.0,9526260.0,8749280.0
2026-01-02,Naver GFA,44209.09,3728120.0,0.0
2026-01-02,Naver Search & Shopping,198114.0,1141310.0,322280.0
2026-01-03,Criteo,118455.68,1579990.0,439550.0
2026-01-03,Google Ads,1409662.76,1677245.63,1187490.0
2026-01-03,Kakao Moment,38000.0,0.0,516400.0
2026-01-03,Meta,152405.12,7818174.0,444100.0
2026-01-03,Naver Brand Search,500000.0,4281370.0,2816910.0
2026-01-03,Naver GFA,44347.27,1395900.0,0.0
2026-01-03,Naver Search & Shopping,190699.0,271710.0,35200.0
2026-01-04,Criteo,2108309.66,1292370.0,361800.0
2026-01-04,Google Ads,1149700.0,1011157.32,0.0
2026-01-04,Kakao Moment,38000.0,0.0,148370.0
2026-01-04,Meta,212357.6,8480711.0,475470.0
2026-01-04,Naver Brand Search,576667.0,7437260.0,3188040.0
2026-01-04,Naver GFA,44059.09,3377810.0,0.0
2026-01-04,Naver Search & Shopping,268400.0,1371920.0,439200.0
2026-01-05,Criteo,154873.79,1656450.0,1001120.0
2026-01-05,Google Ads,70106.4,363900.0,0.0
2026-01-05,Kakao Moment,38000.0,0.0,352400.0
2026-01-05,Meta,185666.88,7448370.0,0.0
2026-01-05,Naver Brand Search,576667.0,6303600.0,4965250.0
2026-01-05,Naver GFA,44015.45,2407040.0,0.0
2026-01-05,Naver Search & Shopping,172702.0,580440.0,0.0
2026-01-06,Criteo,603257.96,2647370.0,393320.0
2026-01-06,Google Ads,299164.32,755319.08,751590.0
2026-01-06,Kakao Moment,38000.0,174590.0,243790.0
2026-01-06,Meta,180860.96,10202891.0,966860.0
2026-01-06,Naver Brand Search,576667.0,6192640.0,4007300.0
2026-01-06,Naver GFA,45807.27,2263360.0,0.0
2026-01-06,Naver Search & Shopping,256669.0,2204060.0,674060.0
2026-01-07,Criteo,1049413.88,1273830.0,470760.0
2026-01-07,Google Ads,74858.56,306350.0,71000.0
2026-01-07,Kakao Moment,38000.0,0.0,0.0
2026-01-07,Meta,184754.08,13291648.0,847360.0
2026-01-07,Naver Brand Search,576666.67,6658550.0,3098850.0
2026-01-07,Naver GFA,45565.45,894760.0,0.0
2026-01-07,Naver Search & Shopping,203979.0,552370.0,32000.0
2026-01-08,Criteo,130152.84,3026200.0,257980.0
2026-01-08,Google Ads,296259.72,1094877.15,232100.0
2026-01-08,Kakao Moment,38000.0,43000.0,364500.0
2026-01-08,Meta,177741.76,11274430.0,228280.0
2026-01-08,Naver Brand Search,576666.67,8440530.0,3144160.0
2026-01-08,Naver GFA,45480.91,4209830.0,0.0
2026-01-08,Naver Search & Shopping,264603.0,1665910.0,321750.0
2026-01-09,Criteo,1391712.84,2540810.0,872000.0
2026-01-09,Google Ads,1219190.32,1402883.52,1008960.0
2026-01-09,Kakao Moment,1746545.0,2050730.0,3764190.0
2026-01-09,Meta,165015.2,11342720.0,314300.0
2026-01-09,Naver Brand Search,576666.67,8702510.0,8384620.0
2026-01-09,Naver GFA,43802.73,3798320.0,0.0
2026-01-09,Naver Search & Shopping,221360.0,709980.0,177550.0
2026-01-10,Criteo,3222300.0,712350.0,289260.0
2026-01-10,Google Ads,87122.56,2511079.12,1700350.0
2026-01-10,Kakao Moment,38000.0,421650.0,1084420.0
2026-01-10,Meta,169556.8,6631808.0,627080.0
2026-01-10,Naver Brand Search,576666.67,4240050.0,4187750.0
2026-01-10,Naver GFA,43284.55,2918660.0,0.0
2026-01-10,Naver Search & Shopping,172296.0,810300.0,343920.0
2026-01-11,Criteo,1673456.51,1295180.0,212300.0
2026-01-11,Google Ads,1300226.84,1807379.01,660040.0
2026-01-11,Kakao Moment,38000.0,303040.0,416720.0
2026-01-11,Meta,194707.52,6757890.0,324940.0
2026-01-11,Naver Brand Search,576666.67,9557270.0,4363310.0
2026-01-11,Naver GFA,45450.0,2236490.0,90000.0
2026-01-11,Naver Search & Shopping,211657.0,445170.0,118480.0
2026-01-12,Criteo,147895.23,1922050.0,310440.0
2026-01-12,Google Ads,1457202.92,1372160.57,239450.0
2026-01-12,Kakao Moment,38000.0,1010930.0,560500.0
2026-01-12,Meta,193760.0,5675290.0,463070.0
2026-01-12,Naver Brand Search,576666.67,4594460.0,1775610.0
2026-01-12,Naver GFA,43913.64,1544700.0,0.0
2026-01-12,Naver Search & Shopping,251634.0,1308700.0,444000.0
2026-01-13,Criteo,822571.84,1382420.0,165830.0
2026-01-13,Google Ads,941626.92,785640.31,242400.0
2026-01-13,Kakao Moment,38000.0,158300.0,205600.0
2026-01-13,Meta,176139.04,4679210.0,262070.0
2026-01-13,Naver Brand Search,576666.67,4707980.0,2452630.0
2026-01-13,Naver GFA,44094.55,2247690.0,0.0
2026-01-13,Naver Search & Shopping,213640.0,1386510.0,431710.0
2026-01-14,Criteo,1187818.59,1203540.0,291180.0
2026-01-14,Google Ads,77686.56,1191786.26,127870.0
2026-01-14,Kakao Moment,38000.0,325970.0,203570.0
2026-01-14,Meta,174779.36,3160410.0,982850.0
2026-01-14,Naver Brand Search,576666.67,6527810.0,2154420.0
2026-01-14,Naver GFA,44503.64,2062080.0,0.0
2026-01-14,Naver Search & Shopping,232805.0,1037720.0,428940.0
2026-01-15,Criteo,1023721.39,882430.0,419040.0
2026-01-15,Google Ads,51094.4,444170.75,782270.0
2026-01-15,Kakao Moment,38000.0,299160.0,267950.0
2026-01-15,Meta,171989.44,3531450.0,271380.0
2026-01-15,Naver Brand Search,576666.67,4293260.0,1831810.0
2026-01-15,Naver GFA,42492.73,1568530.0,0.0
2026-01-15,Naver Search & Shopping,185036.0,396580.0,0.0
2026-01-16,Criteo,146497.24,1396250.0,764450.0
2026-01-16,Google Ads,51037.28,0.0,750100.0
2026-01-16,Kakao Moment,38000.0,0.0,434900.0
2026-01-16,Meta,171227.84,1909260.0,66600.0
2026-01-16,Naver Brand Search,576666.67,3584400.0,3236050.0
2026-01-16,Naver GFA,45640.91,2268310.0,0.0
2026-01-16,Naver Search & Shopping,234653.0,669190.0,595660.0
2026-01-17,Criteo,1536083.9,425780.0,84400.0
2026-01-17,Google Ads,57049.44,0.0,367000.0
2026-01-17,Kakao Moment,38000.0,0.0,95000.0
2026-01-17,Meta,171411.52,4071970.0,568970.0
2026-01-17,Naver Brand Search,576666.67,4558010.0,3549180.0
2026-01-17,Naver GFA,45612.73,511130.0,0.0
2026-01-17,Naver Search & Shopping,218080.0,802700.0,513400.0
2026-01-18,Criteo,3792275.0,650840.0,145400.0
2026-01-18,Google Ads,59776.64,0.0,149000.0
2026-01-18,Kakao Moment,38000.0,86150.0,227820.0
2026-01-18,Meta,206781.12,6152230.0,259600.0
2026-01-18,Naver Brand Search,576666.67,5847300.0,2774640.0
2026-01-18,Naver GFA,43080.0,1882380.0,0.0
2026-01-18,Naver Search & Shopping,185015.0,858560.0,238770.0
2026-01-19,Criteo,148332.5,2424650.0,213250.0
2026-01-19,Google Ads,46765.6,0.0,353370.0
2026-01-19,Kakao Moment,38000.0,276290.0,409340.0
2026-01-19,Meta,181949.6,6308750.0,65000.0
2026-01-19,Naver Brand Search,576666.67,6799440.0,3445130.0
2026-01-19,Naver GFA,43385.45,4513150.0,0.0
2026-01-19,Naver Search & Shopping,220720.0,2464330.0,652410.0
2026-01-20,Criteo,120440.26,1832680.0,394470.0
2026-01-20,Google Ads,375775.68,0.0,781800.0
2026-01-20,Kakao Moment,38000.0,0.0,0.0
2026-01-20,Meta,186073.44,3449450.0,149200.0
2026-01-20,Naver Brand Search,576666.67,7900380.0,2468130.0
2026-01-20,Naver GFA,45449.09,2439870.0,0.0
2026-01-20,Naver Search & Shopping,172319.0,1266980.0,145800.0
2026-01-21,Criteo,1126316.46,1862520.0,493220.0
2026-01-21,Google Ads,41162.24,0.0,490770.0
2026-01-21,Kakao Moment,38000.0,229950.0,473770.0
2026-01-21,Meta,169639.68,5998820.0,99970.0
2026-01-21,NAP,82500.0,0.0,0.0
2026-01-21,Naver Brand Search,576666.67,4265900.0,1897790.0
2026-01-21,Naver GFA,43670.0,2698610.0,0.0
2026-01-21,Naver Search & Shopping,222960.0,598900.0,132300.0
2026-01-22,Criteo,2326223.78,1606270.0,179700.0
2026-01-22,Google Ads,379102.0,962697.36,1433430.0
2026-01-22,Kakao Moment,1750010.0,1083700.0,2600850.0
2026-01-22,Meta,166630.24,8295000.0,640680.0
2026-01-22,NAP,90000.0,0.0,0.0
2026-01-22,Naver Brand Search,576666.67,5677780.0,5278620.0
2026-01-22,Naver GFA,45465.45,1988230.0,0.0
2026-01-22,Naver Search & Shopping,152874.0,681480.0,153000.0
2026-01-23,Criteo,141114.69,1180040.0,302600.0
2026-01-23,Google Ads,40237.12,890061.18,690780.0
2026-01-23,Kakao Moment,38000.0,363990.0,794600.0
2026-01-23,Meta,173336.8,4549090.0,321150.0
2026-01-23,NAP,94500.0,0.0,0.0
2026-01-23,Naver Brand Search,576666.67,4784200.0,4689700.0
2026-01-23,Naver GFA,45720.91,1488980.0,0.0
2026-01-23,Naver Search & Shopping,259992.0,474850.0,119050.0
2026-01-24,Criteo,3251180.0,1561300.0,881380.0
2026-01-24,Google Ads,55627.04,472937.93,436370.0
2026-01-24,Kakao Moment,38000.0,215800.0,1183600.0
2026-01-24,Meta,156813.44,3888840.0,316420.0
2026-01-24,NAP,81000.0,0.0,0.0
2026-01-24,Naver Brand Search,576666.67,4821740.0,4414440.0
2026-01-24,Naver GFA,45875.45,1473230.0,0.0
2026-01-24,Naver Search & Shopping,214080.0,535700.0,0.0
2026-01-25,Criteo,141189.9,1593210.0,337100.0
2026-01-25,Google Ads,78139.04,508930.07,692410.0
2026-01-25,Kakao Moment,38000.0,343570.0,157600.0
2026-01-25,Meta,201449.92,6492690.0,1012670.0
2026-01-25,NAP,78000.0,0.0,0.0
2026-01-25,Naver Brand Search,576666.67,5732860.0,4955300.0
2026-01-25,Naver GFA,43270.91,1465920.0,0.0
2026-01-25,Naver Search & Shopping,237785.0,166420.0,593080.0
2026-01-26,Criteo,146756.81,1291380.0,171600.0
2026-01-26,Google Ads,481547.96,930290.0,684790.0
2026-01-26,Kakao Moment,38000.0,56370.0,578730.0
2026-01-26,Meta,180313.28,5551030.0,555670.0
2026-01-26,NAP,96000.0,0.0,0.0
2026-01-26,Naver Brand Search,576666.67,5357460.0,2581160.0
2026-01-26,Naver GFA,36490.0,3567310.0,0.0
2026-01-26,Naver Search & Shopping,221260.0,788470.0,66600.0
2026-01-27,Criteo,118868.04,1581130.0,209670.0
2026-01-27,Google Ads,41949.6,165580.0,0.0
2026-01-27,Kakao Moment,38000.0,152100.0,24840.0
2026-01-27,Meta,134851.36,3257150.0,111200.0
2026-01-27,NAP,79500.0,0.0,0.0
2026-01-27,Naver Brand Search,576666.67,6931770.0,2409090.0
2026-01-27,Naver GFA,36864.55,1754490.0,0.0
2026-01-27,Naver Search & Shopping,171199.0,762570.0,0.0
2026-01-28,Criteo,144133.91,1470520.0,435310.0
2026-01-28,Google Ads,182034.32,1574915.24,0.0
2026-01-28,Kakao Moment,38000.0,0.0,31200.0
2026-01-28,Meta,185541.44,4621010.0,415450.0
2026-01-28,NAP,85500.0,0.0,0.0
2026-01-28,Naver Brand Search,576666.67,5813100.0,1705030.0
2026-01-28,Naver GFA,26640.91,935230.0,0.0
2026-01-28,Naver Search & Shopping,225801.0,1274280.0,109500.0
2026-01-29,Criteo,130920.35,975480.0,633000.0
2026-01-29,Google Ads,46206.72,811010.0,0.0
2026-01-29,Kakao Moment,183551.0,721920.0,263020.0
2026-01-29,Meta,182888.16,6932272.0,264100.0
2026-01-29,NAP,79500.0,0.0,0.0
2026-01-29,Naver Brand Search,576666.67,3655096.0,1513260.0
2026-01-29,Naver GFA,8603.64,1002840.0,0.0
2026-01-29,Naver Search & Shopping,296922.0,1396000.0,81070.0
2026-01-30,Criteo,1110319.83,1664900.0,968790.0
2026-01-30,Google Ads,45314.08,1131072.78,1220190.0
2026-01-30,Kakao Moment,184081.0,222150.0,463930.0
2026-01-30,Meta,194440.96,6775500.0,516050.0
2026-01-30,NAP,78000.0,0.0,0.0
2026-01-30,Naver Brand Search,576666.67,6121679.0,5314827.0
2026-01-30,Naver GFA,8817.27,1278840.0,0.0
2026-01-30,Naver Search & Shopping,249799.0,1528109.0,1124429.0
2026-01-31,Criteo,131954.69,1913329.0,613020.0
2026-01-31,Google Ads,399258.52,368940.0,916170.0
2026-01-31,Kakao Moment,228696.0,182690.0,1304640.0
2026-01-31,Meta,173036.64,10689085.0,1059330.0
2026-01-31,NAP,76500.0,0.0,0.0
2026-01-31,Naver Brand Search,116666.67,6235358.0,6078858.0
2026-01-31,Naver GFA,9021.82,66500.0,0.0
2026-01-31,Naver Search & Shopping,195011.0,1366260.0,818990.0
2026-02-01,Criteo,2065126.69,1895320.0,840270.0
2026-02-01,Google Ads,62207.04,482181.18,976960.0
2026-02-01,Kakao Moment,0.0,36690.0,230730.0
2026-02-01,Meta,196976.64,6852118.0,625900.0
2026-02-01,NAP,76500.0,0.0,0.0
2026-02-01,Naver Brand Search,519809.52,9186959.0,7121239.0
2026-02-01,Naver GFA,31686.0,1404100.0,0.0
2026-02-01,Naver Search & Shopping,130800.0,750770.0,1225250.0
2026-02-02,Criteo,154529.27,2381219.0,794130.0
2026-02-02,Google Ads,541146.72,1032189.0,0.0
2026-02-02,Kakao Moment,0.0,0.0,219570.0
2026-02-02,Meta,217945.28,4760107.0,1028540.0
2026-02-02,NAP,76500.0,0.0,0.0
2026-02-02,Naver Brand Search,519809.52,5442837.0,3735060.0
2026-02-02,Naver GFA,47495.45,1272610.0,0.0
2026-02-02,Naver Search & Shopping,235368.0,1469600.0,104600.0
2026-02-03,Criteo,155667.03,1015729.0,211689.0
2026-02-03,Google Ads,72427.04,266270.0,511670.0
2026-02-03,Kakao Moment,0.0,0.0,202300.0
2026-02-03,Meta,283076.64,5840768.0,955358.0
2026-02-03,NAP,82500.0,0.0,0.0
2026-02-03,Naver Brand Search,496476.19,4436589.0,4124529.0
2026-02-03,Naver GFA,49993.64,2000040.0,0.0
2026-02-03,Naver Search & Shopping,227227.0,412030.0,99000.0
2026-02-04,Criteo,161261.72,1446180.0,211689.0
2026-02-04,Google Ads,70617.12,799580.28,511670.0
2026-02-04,Kakao Moment,0.0,0.0,202300.0
2026-02-04,Meta,295771.84,6496957.0,955358.0
2026-02-04,NAP,76500.0,0.0,0.0
2026-02-04,Naver Brand Search,496476.19,3818470.0,4124529.0
2026-02-04,Naver GFA,46685.45,964980.0,0.0
2026-02-04,Naver Search & Shopping,248651.0,659030.0,99000.0
2026-02-05,Criteo,156326.45,1066320.0,106300.0
2026-02-05,Google Ads,1423667.0,2530000.0,160500.0
2026-02-05,Kakao Moment,0.0,239100.0,516150.0
2026-02-05,Meta,290121.44,6057270.0,261170.0
2026-02-05,NAP,78000.0,0.0,0.0
2026-02-05,Naver Brand Search,496476.19,3769470.0,1464770.0
2026-02-05,Naver GFA,49807.27,568520.0,0.0
2026-02-05,Naver Search & Shopping,210796.0,1604260.0,888250.0
2026-02-06,Criteo,162184.3,1938528.0,876530.0
2026-02-06,Google Ads,564732.44,1260364.65,1142178.0
2026-02-06,Kakao Moment,0.0,237799.0,703949.0
2026-02-06,Meta,319652.48,7888830.0,188249.0
2026-02-06,NAP,76500.0,0.0,0.0
2026-02-06,Naver Brand Search,496476.19,3321329.0,2782159.0
2026-02-06,Naver GFA,64638.18,1309880.0,0.0
2026-02-06,Naver Search & Shopping,205267.0,774150.0,578770.0
2026-02-07,Criteo,2110818.77,1233480.0,36940.0
2026-02-07,Google Ads,93593.92,1771147.09,1354130.0
2026-02-07,Kakao Moment,0.0,0.0,559800.0
2026-02-07,Meta,622795.0,5783888.0,490600.0
2026-02-07,NAP,76500.0,0.0,0.0
2026-02-07,Naver Brand Search,496476.19,4062770.0,3312640.0
2026-02-07,Naver GFA,68558.18,536600.0,0.0
2026-02-07,Naver Search & Shopping,260158.0,1223110.0,651650.0
2026-02-08,Criteo,166883.4,2334068.0,137750.0
2026-02-08,Google Ads,96529.44,1461035.0,0.0
2026-02-08,Kakao Moment,0.0,223500.0,602240.0
2026-02-08,Meta,433168.96,5493498.0,508120.0
2026-02-08,NAP,78000.0,0.0,0.0
2026-02-08,Naver Brand Search,496476.19,3889648.0,2220129.0
2026-02-08,Naver GFA,65226.36,2141980.0,0.0
2026-02-08,Naver Search & Shopping,223834.0,1486480.0,46600.0
2026-02-09,Criteo,174846.82,1151560.0,526350.0
2026-02-09,Google Ads,81226.88,237440.0,305130.0
2026-02-09,Kakao Moment,0.0,0.0,504440.0
2026-02-09,Meta,361136.16,5156801.0,149600.0
2026-02-09,NAP,76500.0,0.0,0.0
2026-02-09,Naver Brand Search,496476.19,4371828.0,2526639.0
2026-02-09,Naver GFA,53664.55,1399140.0,0.0
2026-02-09,Naver Search & Shopping,341630.0,815330.0,0.0
2026-02-10,Criteo,3879977.53,1209810.0,597210.0
2026-02-10,Google Ads,1310378.0,665780.0,192600.0
2026-02-10,Kakao Moment,0.0,0.0,249810.0
2026-02-10,Meta,283277.12,4683143.0,528629.0
2026-02-10,NAP,76500.0,0.0,0.0
2026-02-10,Naver Brand Search,496476.19,4313910.0,2538860.0
2026-02-10,Naver GFA,48277.27,1234330.0,0.0
2026-02-10,Naver Search & Shopping,245724.0,443250.0,0.0
2026-02-11,Criteo,164358.02,2234854.0,240179.0
2026-02-11,Google Ads,78900.64,2085070.0,555570.0
2026-02-11,Kakao Moment,0.0,110799.0,172200.0
2026-02-11,Meta,311962.56,4564731.0,676900.0
2026-02-11,NAP,76500.0,0.0,0.0
2026-02-11,Naver Brand Search,496476.19,3277953.0,2153268.0
2026-02-11,Naver GFA,48424.55,1350000.0,0.0
2026-02-11,Naver Search & Shopping,190350.0,928890.0,0.0
2026-02-12,Criteo,2742698.88,1984978.0,441529.0
2026-02-12,Google Ads,888107.92,936522.0,347750.0
2026-02-12,Kakao Moment,1713615.0,2851662.0,2689987.0
2026-02-12,Meta,330179.36,6415982.0,833380.0
2026-02-12,Naver Brand Search,496476.19,2675372.0,1387034.0
2026-02-12,Naver GFA,46919.09,887080.0,0.0
2026-02-12,Naver Search & Shopping,252324.0,1657790.0,0.0
2026-02-13,Criteo,159674.29,2714998.0,1943578.0
2026-02-13,Google Ads,49869.52,1656513.01,1241480.0
2026-02-13,Kakao Moment,0.0,643770.0,1173810.0
2026-02-13,Meta,291600.96,3710820.0,152910.0
2026-02-13,NAP,76500.0,0.0,0.0
2026-02-13,Naver Brand Search,496476.19,2917770.0,2352740.0
2026-02-13,Naver GFA,52779.09,0.0,0.0
2026-02-13,Naver Search & Shopping,193286.0,940350.0,209570.0
